id,year,month,value
83,1961,9,63.4945
0,1961,10,40.4852
1,1961,10,37.6965
2,1961,10,37.2834
3,1961,10,41.6511
4,1961,10,35.542
5,1961,10,42.641
6,1961,10,41.3198
7,1961,10,41.8743
8,1961,10,41.9066
9,1961,10,41.8564
10,1961,10,41.792
11,1961,10,41.0125
12,1961,10,42.9664
13,1961,10,43.002
14,1961,10,36.7019
15,1961,10,35.4408
16,1961,10,40.485
17,1961,10,41.5827
18,1961,10,39.6392
19,1961,10,41.076
20,1961,10,41.3379
21,1961,10,39.5392
22,1961,10,40.9003
23,1961,10,42.4382
24,1961,10,40.8827
25,1961,10,41.8231
26,1961,10,36.995
27,1961,10,34.2419
28,1961,10,37.01
29,1961,10,41.1484
30,1961,10,41.6336
31,1961,10,38.4304
32,1961,10,39.0419
33,1961,10,36.1664
34,1961,10,39.1985
35,1961,10,41.3377
36,1961,10,42.1256
37,1961,10,42.8655
38,1961,10,43.1006
39,1961,10,42.2793
40,1961,10,42.0528
41,1961,10,42.1501
42,1961,10,43.564
43,1961,10,42.7596
44,1961,10,39.1901
45,1961,10,39.0001
46,1961,10,41.5442
47,1961,10,42.2335
48,1961,10,40.1934
49,1961,10,41.2872
50,1961,10,36.6033
51,1961,10,41.03
52,1961,10,36.9702
53,1961,10,37.9616
54,1961,10,41.8739
55,1961,10,41.7949
56,1961,10,34.5075
57,1961,10,34.894
58,1961,10,39.1294
59,1961,10,39.6286
60,1961,10,39.1335
61,1961,10,41.2517
62,1961,10,36.573
63,1961,10,33.7442
64,1961,10,41.8197
65,1961,10,36.0695
66,1961,10,34.9763
67,1961,10,33.5146
68,1961,10,36.0954
69,1961,10,35.8961
70,1961,10,36.2589
71,1961,10,33.6466
72,1961,10,35.6667
73,1961,10,39.1163
74,1961,10,41.7585
75,1961,10,43.6382
76,1961,10,43.543
77,1961,10,43.0174
78,1961,10,42.9352
79,1961,10,39.5622
80,1961,10,39.0321
81,1961,10,40.8912
82,1961,10,41.5863
83,1961,10,37.8411
0,1961,11,11.3291
1,1961,11,11.5069
2,1961,11,11.5321
3,1961,11,11.9285
4,1961,11,10.477
5,1961,11,11.8576
6,1961,11,11.5835
7,1961,11,11.8198
8,1961,11,12.4693
9,1961,11,12.4577
10,1961,11,11.7833
11,1961,11,11.4909
12,1961,11,12.034
13,1961,11,12.0161
14,1961,11,11.241
15,1961,11,10.6393
16,1961,11,11.6156
17,1961,11,12.3931
18,1961,11,11.031
19,1961,11,12.1476
20,1961,11,11.7483
21,1961,11,11.9704
22,1961,11,11.4303
23,1961,11,12.2001
24,1961,11,11.9072
25,1961,11,12.2244
26,1961,11,10.29
27,1961,11,9.1448
28,1961,11,10.4765
29,1961,11,12.6162
30,1961,11,11.6899
31,1961,11,10.9863
32,1961,11,11.4615
33,1961,11,9.8655
34,1961,11,11.0967
35,1961,11,11.8157
36,1961,11,12.0678
37,1961,11,12.0929
38,1961,11,12.1521
39,1961,11,12.0359
40,1961,11,11.9027
41,1961,11,11.9085
42,1961,11,12.0596
43,1961,11,12.1138
44,1961,11,12.1194
45,1961,11,11.8007
46,1961,11,12.715
47,1961,11,12.2756
48,1961,11,11.6361
49,1961,11,12.4968
50,1961,11,9.4743
51,1961,11,11.802
52,1961,11,9.6239
53,1961,11,10.4134
54,1961,11,12.5457
55,1961,11,12.2311
56,1961,11,9.0869
57,1961,11,9.6966
58,1961,11,10.7813
59,1961,11,11.32
60,1961,11,11.085
61,1961,11,11.9052
62,1961,11,10.6277
63,1961,11,8.9413
64,1961,11,12.0908
65,1961,11,9.8652
66,1961,11,9.3304
67,1961,11,9.5692
68,1961,11,9.7875
69,1961,11,10.0106
70,1961,11,9.4942
71,1961,11,8.9629
72,1961,11,9.6044
73,1961,11,10.924
74,1961,11,12.2525
75,1961,11,11.9801
76,1961,11,11.9957
77,1961,11,11.9817
78,1961,11,12.0538
79,1961,11,11.2174
80,1961,11,11.528
81,1961,11,11.5323
82,1961,11,12.0419
83,1961,11,10.1691
0,1961,12,11.1968
1,1961,12,9.3415
2,1961,12,9.0881
3,1961,12,11.6272
4,1961,12,7.8247
5,1961,12,11.2237
6,1961,12,10.9306
7,1961,12,11.4309
8,1961,12,12.0677
9,1961,12,12.062
10,1961,12,11.1642
11,1961,12,11.0814
12,1961,12,11.6778
13,1961,12,11.4069
14,1961,12,8.6076
15,1961,12,7.7218
16,1961,12,11.2573
17,1961,12,11.5871
18,1961,12,11.0775
19,1961,12,11.6947
20,1961,12,11.7683
21,1961,12,10.8631
22,1961,12,11.4558
23,1961,12,11.4344
24,1961,12,11.4528
25,1961,12,11.878
26,1961,12,8.8541
27,1961,12,7.1422
28,1961,12,8.6219
29,1961,12,11.8313
30,1961,12,11.2802
31,1961,12,9.7246
32,1961,12,10.2624
33,1961,12,8.7911
34,1961,12,10.4605
35,1961,12,11.8012
36,1961,12,11.1528
37,1961,12,11.4382
38,1961,12,11.8344
39,1961,12,11.7223
40,1961,12,11.8223
41,1961,12,11.6303
42,1961,12,11.6657
43,1961,12,11.4102
44,1961,12,10.4782
45,1961,12,10.0418
46,1961,12,12.2762
47,1961,12,11.3811
48,1961,12,10.988
49,1961,12,11.5871
50,1961,12,8.2116
51,1961,12,11.7449
52,1961,12,9.2371
53,1961,12,9.2224
54,1961,12,12.0355
55,1961,12,11.9296
