id,year,month,value
61,1961,11,-0.0522
62,1961,11,0.0406
63,1961,11,0.3386
64,1961,11,4.6122
65,1961,11,0.3613
66,1961,11,0.6541
67,1961,11,0.3631
68,1961,11,0.9837
69,1961,11,0.1043
70,1961,11,1.7318
71,1961,11,0.1207
72,1961,11,0.2809
73,1961,11,2.7596
74,1961,11,1.5192
75,1961,11,14.8656
76,1961,11,1.7623
77,1961,11,5.8116
78,1961,11,4.0817
79,1961,11,-0.0332
80,1961,11,0.3118
81,1961,11,0.2212
82,1961,11,2.0152
83,1961,11,0.8519
0,1961,12,8.814
1,1961,12,0.1945
2,1961,12,0.1862
3,1961,12,7.1176
4,1961,12,0.6468
5,1961,12,5.1625
6,1961,12,8.6881
7,1961,12,8.1324
8,1961,12,7.6363
9,1961,12,2.9999
10,1961,12,11.5606
11,1961,12,10.4407
12,1961,12,8.8486
13,1961,12,11.9503
14,1961,12,0.3577
15,1961,12,0.0333
16,1961,12,0.2968
17,1961,12,12.2775
18,1961,12,4.2508
19,1961,12,1.916
20,1961,12,6.8835
21,1961,12,0.4503
22,1961,12,9.91
23,1961,12,12.0822
24,1961,12,0.548
25,1961,12,5.6278
26,1961,12,0.1774
27,1961,12,3.9436
28,1961,12,0.0684
29,1961,12,6.5239
30,1961,12,10.9702
31,1961,12,0.2613
32,1961,12,1.9743
33,1961,12,0.0055
34,1961,12,5.8593
35,1961,12,6.9781
36,1961,12,19.7066
37,1961,12,10.8129
38,1961,12,10.0944
39,1961,12,11.139
40,1961,12,11.9506
41,1961,12,7.7752
42,1961,12,8.7763
43,1961,12,1.9519
44,1961,12,-0.1174
45,1961,12,0.8518
46,1961,12,6.5686
47,1961,12,12.3263
48,1961,12,0.5009
49,1961,12,8.7881
50,1961,12,3.2906
51,1961,12,3.9186
52,1961,12,5.8928
53,1961,12,3.603
54,1961,12,3.8529
55,1961,12,2.8571
56,1961,12,0.7181
57,1961,12,1.8799
58,1961,12,10.0983
59,1961,12,3.2151
60,1961,12,0.1056
61,1961,12,0.2998
62,1961,12,0.3006
63,1961,12,0.966
64,1961,12,10.5279
65,1961,12,0.7534
66,1961,12,1.0009
67,1961,12,5.582
68,1961,12,1.2477
69,1961,12,1.9342
70,1961,12,5.0329
71,1961,12,1.2912
72,1961,12,0.541
73,1961,12,9.4853
74,1961,12,7.3923
75,1961,12,18.4165
76,1961,12,10.5888
77,1961,12,8.5494
78,1961,12,8.2576
79,1961,12,0.1347
80,1961,12,1.0616
81,1961,12,4.1778
82,1961,12,4.7477
83,1961,12,5.2866
0,1962,1,6.3027
1,1962,1,0.1197
2,1962,1,0.0358
3,1962,1,3.2889
4,1962,1,0.315
5,1962,1,6.7545
6,1962,1,12.2109
7,1962,1,8.0705
8,1962,1,1.6636
9,1962,1,1.338
10,1962,1,12.6067
11,1962,1,9.9569
12,1962,1,7.1969
13,1962,1,10.0376
14,1962,1,0.355
15,1962,1,0.0981
16,1962,1,0.1143
17,1962,1,5.2607
18,1962,1,1.9539
19,1962,1,1.1892
20,1962,1,3.0555
21,1962,1,0.2766
22,1962,1,3.3388
23,1962,1,4.8568
24,1962,1,0.2746
25,1962,1,4.8905
26,1962,1,0.082
27,1962,1,3.5663
28,1962,1,0.0062
29,1962,1,5.2747
30,1962,1,9.4223
31,1962,1,0.2526
32,1962,1,2.0516
33,1962,1,-0.0168
34,1962,1,6.0666
35,1962,1,2.5495
36,1962,1,8.2874
37,1962,1,3.5735
38,1962,1,5.9984
39,1962,1,2.6476
40,1962,1,4.3969
41,1962,1,6.6208
42,1962,1,7.1544
43,1962,1,0.75
44,1962,1,-0.0759
45,1962,1,0.6252
46,1962,1,5.5868
47,1962,1,5.3242
48,1962,1,0.3159
49,1962,1,4.8862
50,1962,1,7.9392
51,1962,1,1.7944
52,1962,1,16.2412
53,1962,1,5.206
54,1962,1,4.0682
55,1962,1,3.0913
56,1962,1,0.2779
57,1962,1,3.9867
58,1962,1,7.4162
59,1962,1,4.4816
60,1962,1,0.0936
61,1962,1,0.14
62,1962,1,0.2556
63,1962,1,1.8883
64,1962,1,5.6654
65,1962,1,1.0527
66,1962,1,0.558
67,1962,1,4.2734
68,1962,1,0.973
69,1962,1,1.9118
70,1962,1,6.8419
71,1962,1,1.4527
72,1962,1,0.391
73,1962,1,8.6147
74,1962,1,3.0577
75,1962,1,13.9715
76,1962,1,9.9555
77,1962,1,14.2462
78,1962,1,11.8758
79,1962,1,0.0637
80,1962,1,0.8868
81,1962,1,1.5993
82,1962,1,3.0001
83,1962,1,5.9677
0,1962,2,32.2088
1,1962,2,1.4559
2,1962,2,0.9402
3,1962,2,19.4923
4,1962,2,1.3288
5,1962,2,12.2919
6,1962,2,20.9206
7,1962,2,31.5769
8,1962,2,7.0595
9,1962,2,4.1715
10,1962,2,22.2426
11,1962,2,32.0048
12,1962,2,18.7083
13,1962,2,17.6025
14,1962,2,2.2925
15,1962,2,0.5335
16,1962,2,5.8925
17,1962,2,21.3762
18,1962,2,14.1674
19,1962,2,7.0048
20,1962,2,15.2142
21,1962,2,4.1659
22,1962,2,21.1464
23,1962,2,18.8484
24,1962,2,4.4058
25,1962,2,18.0967
26,1962,2,2.4168
27,1962,2,1.5548
28,1962,2,0.7691
29,1962,2,11.0216
30,1962,2,21.674
31,1962,2,3.572
32,1962,2,13.9863
